id_modulo,id_franja,fecha,tipo_solucion,fuente_ils,vol_aplicado_m3,tasa_riego_lhm2,cu_entrada_gpl,acid_entrada_gpl,fe_total_entrada_gpl,fe2_entrada_gpl,cl_entrada_gpl,sio2_entrada_gpl,mn_entrada_gpl
PAD-01-C02-F06-M03,PAD-01-C02-F06,2025-01-19,ils,PAD-01-C02-F02,2023.7,8.43,3.282,8.24,3.427,1.609,0.763,0.239,0.136
PAD-01-C02-F06-M04,PAD-01-C02-F06,2025-01-19,ils,PAD-01-C02-F02,1857.2,7.74,1.88,7.9,2.906,1.289,1.049,0.367,0.156
PAD-01-C02-F06-M05,PAD-01-C02-F06,2025-01-19,ils,PAD-01-C02-F02,1855.4,7.73,3.401,5.15,3.36,1.029,1.002,0.384,0.21
PAD-01-C02-F06-M06,PAD-01-C02-F06,2025-01-19,ils,PAD-01-C02-F02,1882.6,7.84,3.24,5.77,2.178,0.747,0.797,0.412,0.096
PAD-01-C02-F06-M07,PAD-01-C02-F06,2025-01-19,ils,PAD-01-C02-F03,1986.2,8.28,3.235,7.63,2.12,0.892,0.399,0.129,0.227
PAD-01-C02-F06-M08,PAD-01-C02-F06,2025-01-19,ils,PAD-01-C02-F02,1834.6,7.64,2.636,8.38,1.722,0.629,0.339,0.349,0.117
PAD-01-C02-F06-M09,PAD-01-C02-F06,2025-01-19,ils,PAD-01-C02-F01,2023.8,8.43,2.896,5.84,1.896,0.611,0.831,0.126,0.223
PAD-01-C02-F06-M10,PAD-01-C02-F06,2025-01-19,ils,PAD-01-C02-F03,1814.4,7.56,1.704,8.01,3.505,1.35,0.738,0.345,0.193
PAD-01-C02-F06-M01,PAD-01-C02-F06,2025-01-20,refino,,2045.1,8.52,0.357,9.76,0.946,0.44,0.339,0.17,0.029
PAD-01-C02-F06-M02,PAD-01-C02-F06,2025-01-20,ils,PAD-01-C02-F03,2181.0,9.09,3.312,7.86,3.325,1.082,0.646,0.217,0.072
PAD-01-C02-F06-M03,PAD-01-C02-F06,2025-01-20,ils,PAD-01-C02-F02,2126.0,8.86,3.325,7.43,1.955,1.093,0.958,0.134,0.223
PAD-01-C02-F06-M04,PAD-01-C02-F06,2025-01-20,ils,PAD-01-C02-F02,1824.5,7.6,1.865,4.2,3.399,1.61,0.707,0.42,0.249
PAD-01-C02-F06-M05,PAD-01-C02-F06,2025-01-20,ils,PAD-01-C02-F02,2029.1,8.45,1.005,8.98,3.777,1.672,1.084,0.24,0.098
PAD-01-C02-F06-M06,PAD-01-C02-F06,2025-01-20,ils,PAD-01-C02-F02,1928.8,8.04,2.992,4.22,3.763,2.139,0.396,0.255,0.248
PAD-01-C02-F06-M07,PAD-01-C02-F06,2025-01-20,ils,PAD-01-C02-F03,2177.4,9.07,3.04,4.8,2.264,0.925,0.543,0.297,0.192
PAD-01-C02-F06-M08,PAD-01-C02-F06,2025-01-20,ils,PAD-01-C02-F02,2042.0,8.51,1.323,4.56,3.354,1.976,0.732,0.423,0.077
PAD-01-C02-F06-M09,PAD-01-C02-F06,2025-01-20,ils,PAD-01-C02-F01,1877.7,7.82,3.321,8.27,2.619,1.56,1.028,0.29,0.105
PAD-01-C02-F06-M10,PAD-01-C02-F06,2025-01-20,ils,PAD-01-C02-F03,1949.7,8.12,2.398,4.87,2.035,0.864,0.538,0.244,0.278
PAD-01-C02-F06-M01,PAD-01-C02-F06,2025-01-21,refino,,2068.5,8.62,0.351,10.01,0.802,0.414,0.384,0.185,0.032
PAD-01-C02-F06-M02,PAD-01-C02-F06,2025-01-21,ils,PAD-01-C02-F03,1882.0,7.84,1.048,6.97,2.852,1.285,0.676,0.344,0.185
PAD-01-C02-F06-M03,PAD-01-C02-F06,2025-01-21,ils,PAD-01-C02-F02,2091.7,8.72,3.165,4.87,2.923,1.337,0.839,0.171,0.098
PAD-01-C02-F06-M04,PAD-01-C02-F06,2025-01-21,ils,PAD-01-C02-F02,1917.0,7.99,2.197,5.59,2.479,0.816,0.779,0.176,0.256
PAD-01-C02-F06-M05,PAD-01-C02-F06,2025-01-21,ils,PAD-01-C02-F02,2002.3,8.34,1.788,5.6,2.047,0.865,1.073,0.286,0.208
PAD-01-C02-F06-M06,PAD-01-C02-F06,2025-01-21,ils,PAD-01-C02-F02,2131.4,8.88,2.649,4.33,2.528,0.898,0.618,0.347,0.091
PAD-01-C02-F06-M07,PAD-01-C02-F06,2025-01-21,ils,PAD-01-C02-F03,1954.3,8.14,2.66,6.32,3.149,1.883,0.564,0.444,0.148
PAD-01-C02-F06-M08,PAD-01-C02-F06,2025-01-21,ils,PAD-01-C02-F02,2166.6,9.03,3.138,7.64,2.962,1.225,0.639,0.409,0.139
PAD-01-C02-F06-M09,PAD-01-C02-F06,2025-01-21,ils,PAD-01-C02-F01,2161.6,9.01,1.01,8.08,3.401,1.544,1.093,0.117,0.169
PAD-01-C02-F06-M10,PAD-01-C02-F06,2025-01-21,ils,PAD-01-C02-F03,1795.1,7.48,1.598,7.87,2.462,1.02,0.687,0.375,0.207
PAD-01-C02-F06-M01,PAD-01-C02-F06,2025-01-22,refino,,2126.6,8.86,0.353,10.21,0.943,0.481,0.34,0.166,0.031
PAD-01-C02-F06-M02,PAD-01-C02-F06,2025-01-22,ils,PAD-01-C02-F03,1984.4,8.27,2.704,5.44,3.308,1.753,0.972,0.346,0.245
PAD-01-C02-F06-M03,PAD-01-C02-F06,2025-01-22,ils,PAD-01-C02-F02,2125.2,8.85,1.189,6.38,1.909,1.129,0.555,0.134,0.222
PAD-01-C02-F06-M04,PAD-01-C02-F06,2025-01-22,ils,PAD-01-C02-F02,1923.7,8.02,1.312,6.85,1.885,0.652,0.553,0.25,0.297
PAD-01-C02-F06-M05,PAD-01-C02-F06,2025-01-22,ils,PAD-01-C02-F02,1832.3,7.63,1.07,7.62,3.233,1.001,0.858,0.443,0.062
PAD-01-C02-F06-M06,PAD-01-C02-F06,2025-01-22,ils,PAD-01-C02-F02,2080.2,8.67,3.362,8.35,2.194,1.092,0.521,0.428,0.182
PAD-01-C02-F06-M07,PAD-01-C02-F06,2025-01-22,ils,PAD-01-C02-F03,2038.9,8.5,1.79,7.92,1.882,0.969,0.94,0.162,0.15
PAD-01-C02-F06-M08,PAD-01-C02-F06,2025-01-22,ils,PAD-01-C02-F02,2110.7,8.79,2.988,8.6,3.849,2.213,0.923,0.181,0.05
PAD-01-C02-F06-M09,PAD-01-C02-F06,2025-01-22,ils,PAD-01-C02-F01,2085.3,8.69,1.07,4.77,3.134,1.478,0.883,0.379,0.27
PAD-01-C02-F06-M10,PAD-01-C02-F06,2025-01-22,ils,PAD-01-C02-F03,1985.4,8.27,1.883,7.47,2.63,0.795,0.497,0.335,0.231
PAD-01-C02-F06-M01,PAD-01-C02-F06,2025-01-23,refino,,1808.0,7.53,0.363,9.96,0.793,0.38,0.328,0.192,0.032
PAD-01-C02-F06-M02,PAD-01-C02-F06,2025-01-23,ils,PAD-01-C02-F03,2142.5,8.93,2.29,8.57,2.046,0.999,0.403,0.456,0.073
PAD-01-C02-F06-M03,PAD-01-C02-F06,2025-01-23,ils,PAD-01-C02-F02,2020.3,8.42,2.396,4.84,2.867,1.22,0.338,0.395,0.133
PAD-01-C02-F06-M04,PAD-01-C02-F06,2025-01-23,ils,PAD-01-C02-F02,1855.2,7.73,1.217,7.44,2.549,1.5,1.161,0.177,0.075
PAD-01-C02-F06-M05,PAD-01-C02-F06,2025-01-23,ils,PAD-01-C02-F02,1990.2,8.29,1.462,6.27,1.808,0.783,0.407,0.495,0.084
PAD-01-C02-F06-M06,PAD-01-C02-F06,2025-01-23,ils,PAD-01-C02-F02,1851.1,7.71,1.394,5.8,1.927,0.836,0.672,0.402,0.227
PAD-01-C02-F06-M07,PAD-01-C02-F06,2025-01-23,ils,PAD-01-C02-F03,2152.6,8.97,3.327,5.4,2.07,1.127,0.612,0.432,0.294
PAD-01-C02-F06-M08,PAD-01-C02-F06,2025-01-23,ils,PAD-01-C02-F02,1966.8,8.19,3.183,6.03,2.759,1.481,1.062,0.103,0.066
PAD-01-C02-F06-M09,PAD-01-C02-F06,2025-01-23,ils,PAD-01-C02-F01,2073.6,8.64,1.989,7.16,2.4,1.379,0.801,0.281,0.272
PAD-01-C02-F06-M10,PAD-01-C02-F06,2025-01-23,ils,PAD-01-C02-F03,1821.0,7.59,2.721,5.22,2.006,0.881,1.059,0.269,0.06
PAD-01-C02-F06-M01,PAD-01-C02-F06,2025-01-24,refino,,2010.1,8.38,0.339,10.33,0.805,0.374,0.338,0.168,0.028
PAD-01-C02-F06-M02,PAD-01-C02-F06,2025-01-24,ils,PAD-01-C02-F03,2153.4,8.97,1.864,6.73,2.974,1.068,1.181,0.456,0.101
PAD-01-C02-F06-M03,PAD-01-C02-F06,2025-01-24,ils,PAD-01-C02-F02,2168.5,9.04,3.385,6.97,1.709,0.528,0.795,0.328,0.272
PAD-01-C02-F06-M04,PAD-01-C02-F06,2025-01-24,ils,PAD-01-C02-F02,2078.7,8.66,1.991,7.7,3.323,1.368,0.767,0.35,0.11
PAD-01-C02-F06-M05,PAD-01-C02-F06,2025-01-24,ils,PAD-01-C02-F02,1891.7,7.88,2.246,8.31,3.273,1.183,0.337,0.475,0.13
PAD-01-C02-F06-M06,PAD-01-C02-F06,2025-01-24,ils,PAD-01-C02-F02,1993.7,8.31,1.098,5.99,2.152,1.27,0.61,0.168,0.226
PAD-01-C02-F06-M07,PAD-01-C02-F06,2025-01-24,ils,PAD-01-C02-F03,1944.2,8.1,2.961,4.13,2.45,0.749,0.336,0.229,0.082
PAD-01-C02-F06-M08,PAD-01-C02-F06,2025-01-24,ils,PAD-01-C02-F02,2004.1,8.35,3.454,8.52,2.739,1.183,1.11,0.349,0.239
PAD-01-C02-F06-M09,PAD-01-C02-F06,2025-01-24,ils,PAD-01-C02-F01,2005.7,8.36,1.558,5.72,3.847,1.773,0.612,0.104,0.148
PAD-01-C02-F06-M10,PAD-01-C02-F06,2025-01-24,ils,PAD-01-C02-F03,1911.0,7.96,2.041,6.43,3.098,1.783,0.811,0.454,0.296
PAD-01-C02-F06-M01,PAD-01-C02-F06,2025-01-25,refino,,2129.0,8.87,0.343,9.62,0.901,0.438,0.376,0.163,0.03
PAD-01-C02-F06-M02,PAD-01-C02-F06,2025-01-25,ils,PAD-01-C02-F03,1923.0,8.01,3.425,7.83,3.887,1.856,0.92,0.199,0.078
PAD-01-C02-F06-M03,PAD-01-C02-F06,2025-01-25,ils,PAD-01-C02-F02,2009.0,8.37,2.807,7.24,3.788,1.552,0.459,0.159,0.059
PAD-01-C02-F06-M04,PAD-01-C02-F06,2025-01-25,ils,PAD-01-C02-F02,2010.8,8.38,1.823,6.19,2.5,1.153,0.683,0.41,0.151
PAD-01-C02-F06-M05,PAD-01-C02-F06,2025-01-25,ils,PAD-01-C02-F02,2181.3,9.09,2.203,5.35,3.501,1.41,0.717,0.209,0.25
PAD-01-C02-F06-M06,PAD-01-C02-F06,2025-01-25,ils,PAD-01-C02-F02,2016.0,8.4,1.788,7.63,1.978,0.823,0.588,0.412,0.234
PAD-01-C02-F06-M07,PAD-01-C02-F06,2025-01-25,ils,PAD-01-C02-F03,2090.0,8.71,1.149,7.24,2.086,1.229,0.785,0.456,0.196
PAD-01-C02-F06-M08,PAD-01-C02-F06,2025-01-25,ils,PAD-01-C02-F02,1915.4,7.98,3.252,6.38,1.514,0.628,1.155,0.112,0.091
PAD-01-C02-F06-M09,PAD-01-C02-F06,2025-01-25,ils,PAD-01-C02-F01,1842.1,7.68,2.529,8.03,1.52,0.833,0.428,0.247,0.235
PAD-01-C02-F06-M10,PAD-01-C02-F06,2025-01-25,ils,PAD-01-C02-F03,2161.7,9.01,3.411,5.19,3.976,2.161,0.743,0.352,0.206
PAD-01-C02-F06-M01,PAD-01-C02-F06,2025-01-26,refino,,2063.1,8.6,0.349,10.28,0.829,0.368,0.328,0.172,0.031
PAD-01-C02-F06-M02,PAD-01-C02-F06,2025-01-26,ils,PAD-01-C02-F03,1879.2,7.83,1.126,4.14,3.32,1.381,0.871,0.227,0.088
PAD-01-C02-F06-M03,PAD-01-C02-F06,2025-01-26,ils,PAD-01-C02-F02,1825.1,7.6,1.003,6.27,1.764,1.033,0.636,0.454,0.07
PAD-01-C02-F06-M04,PAD-01-C02-F06,2025-01-26,ils,PAD-01-C02-F02,1837.3,7.66,2.241,8.04,3.361,1.238,0.655,0.339,0.126
PAD-01-C02-F06-M05,PAD-01-C02-F06,2025-01-26,ils,PAD-01-C02-F02,1855.3,7.73,2.112,6.34,2.051,0.843,0.449,0.306,0.254
PAD-01-C02-F06-M06,PAD-01-C02-F06,2025-01-26,ils,PAD-01-C02-F02,1882.9,7.85,3.287,4.6,3.906,2.297,0.803,0.372,0.246
PAD-01-C02-F06-M07,PAD-01-C02-F06,2025-01-26,ils,PAD-01-C02-F03,1869.4,7.79,1.83,5.64,2.257,0.878,0.9,0.253,0.124
PAD-01-C02-F06-M08,PAD-01-C02-F06,2025-01-26,ils,PAD-01-C02-F02,2081.3,8.67,3.017,4.69,2.693,1.053,0.824,0.273,0.195
PAD-01-C02-F06-M09,PAD-01-C02-F06,2025-01-26,ils,PAD-01-C02-F01,2102.9,8.76,2.024,6.49,2.268,0.741,0.516,0.193,0.172
PAD-01-C02-F06-M10,PAD-01-C02-F06,2025-01-26,ils,PAD-01-C02-F03,2054.6,8.56,2.028,6.26,2.838,1.104,1.023,0.289,0.165
PAD-01-C02-F06-M01,PAD-01-C02-F06,2025-01-27,refino,,2073.0,8.64,0.344,9.65,0.868,0.405,0.355,0.193,0.03
PAD-01-C02-F06-M02,PAD-01-C02-F06,2025-01-27,ils,PAD-01-C02-F03,2133.0,8.89,3.028,6.51,3.865,1.614,0.687,0.173,0.206
PAD-01-C02-F06-M03,PAD-01-C02-F06,2025-01-27,ils,PAD-01-C02-F02,1904.6,7.94,2.112,8.28,3.469,1.152,0.977,0.356,0.236
PAD-01-C02-F06-M04,PAD-01-C02-F06,2025-01-27,ils,PAD-01-C02-F02,1804.8,7.52,2.469,4.54,3.235,1.038,0.4,0.164,0.2
PAD-01-C02-F06-M05,PAD-01-C02-F06,2025-01-27,ils,PAD-01-C02-F02,1983.1,8.26,2.53,5.87,3.144,1.319,0.735,0.457,0.124
PAD-01-C02-F06-M06,PAD-01-C02-F06,2025-01-27,ils,PAD-01-C02-F02,2058.1,8.58,1.404,7.86,1.883,1.035,0.338,0.216,0.218
PAD-01-C02-F06-M07,PAD-01-C02-F06,2025-01-27,ils,PAD-01-C02-F03,1828.8,7.62,3.294,6.51,2.552,1.196,1.092,0.2,0.162
PAD-01-C02-F06-M08,PAD-01-C02-F06,2025-01-27,ils,PAD-01-C02-F02,1856.2,7.73,3.288,8.94,2.389,1.194,0.936,0.241,0.276
PAD-01-C02-F06-M09,PAD-01-C02-F06,2025-01-27,ils,PAD-01-C02-F01,1989.2,8.29,3.108,6.66,3.281,1.339,0.845,0.476,0.201
PAD-01-C02-F06-M10,PAD-01-C02-F06,2025-01-27,ils,PAD-01-C02-F03,1913.2,7.97,2.757,7.82,3.692,1.786,0.578,0.338,0.135
PAD-01-C02-F06-M01,PAD-01-C02-F06,2025-01-28,refino,,1879.2,7.83,0.344,10.14,0.83,0.433,0.356,0.178,0.029
PAD-01-C02-F06-M02,PAD-01-C02-F06,2025-01-28,ils,PAD-01-C02-F03,1992.2,8.3,1.116,4.6,2.497,1.226,1.11,0.411,0.241
PAD-01-C02-F06-M03,PAD-01-C02-F06,2025-01-28,ils,PAD-01-C02-F02,2024.3,8.43,2.058,8.62,1.595,0.494,1.076,0.453,0.11
PAD-01-C02-F06-M04,PAD-01-C02-F06,2025-01-28,ils,PAD-01-C02-F02,1982.7,8.26,1.732,6.12,2.831,1.546,0.344,0.377,0.071
PAD-01-C02-F06-M05,PAD-01-C02-F06,2025-01-28,ils,PAD-01-C02-F02,2188.8,9.12,2.238,6.82,3.073,1.771,0.449,0.299,0.155
PAD-01-C02-F06-M06,PAD-01-C02-F06,2025-01-28,ils,PAD-01-C02-F02,2134.4,8.89,2.128,6.77,2.956,1.048,1.121,0.283,0.167
PAD-01-C02-F06-M07,PAD-01-C02-F06,2025-01-28,ils,PAD-01-C02-F03,2157.3,8.99,1.449,6.24,2.234,1.27,0.626,0.385,0.144
PAD-01-C02-F06-M08,PAD-01-C02-F06,2025-01-28,ils,PAD-01-C02-F02,2132.4,8.88,2.519,4.14,2.82,0.95,0.696,0.213,0.293
PAD-01-C02-F06-M09,PAD-01-C02-F06,2025-01-28,ils,PAD-01-C02-F01,2143.5,8.93,1.486,7.79,1.857,0.916,0.675,0.301,0.272
PAD-01-C02-F06-M10,PAD-01-C02-F06,2025-01-28,ils,PAD-01-C02-F03,1969.5,8.21,1.512,6.56,2.985,1.091,0.425,0.392,0.127
PAD-01-C02-F06-M01,PAD-01-C02-F06,2025-01-29,refino,,2065.6,8.61,0.358,10.21,0.839,0.434,0.374,0.166,0.033
PAD-01-C02-F06-M02,PAD-01-C02-F06,2025-01-29,ils,PAD-01-C02-F03,2120.9,8.84,1.175,7.23,2.776,1.587,0.641,0.23,0.052
PAD-01-C02-F06-M03,PAD-01-C02-F06,2025-01-29,ils,PAD-01-C02-F02,1891.3,7.88,2.766,5.78,3.994,2.35,0.947,0.304,0.158
PAD-01-C02-F06-M04,PAD-01-C02-F06,2025-01-29,ils,PAD-01-C02-F02,1965.5,8.19,2.874,5.83,3.971,1.941,0.94,0.457,0.265
PAD-01-C02-F06-M05,PAD-01-C02-F06,2025-01-29,ils,PAD-01-C02-F02,2042.9,8.51,1.789,7.66,2.727,0.868,0.771,0.22,0.083
PAD-01-C02-F06-M06,PAD-01-C02-F06,2025-01-29,ils,PAD-01-C02-F02,2081.2,8.67,1.053,6.06,1.738,0.642,0.335,0.337,0.245
PAD-01-C02-F06-M07,PAD-01-C02-F06,2025-01-29,ils,PAD-01-C02-F03,1901.4,7.92,2.295,5.28,3.19,1.574,0.794,0.158,0.087
PAD-01-C02-F06-M08,PAD-01-C02-F06,2025-01-29,ils,PAD-01-C02-F02,1936.5,8.07,2.909,5.46,3.087,1.819,1.135,0.23,0.138
PAD-01-C02-F06-M09,PAD-01-C02-F06,2025-01-29,ils,PAD-01-C02-F01,2179.3,9.08,2.423,6.94,2.621,0.866,0.323,0.326,0.138
PAD-01-C02-F06-M10,PAD-01-C02-F06,2025-01-29,ils,PAD-01-C02-F03,2006.2,8.36,3.313,8.64,2.094,1.209,0.323,0.378,0.111
PAD-01-C02-F06-M01,PAD-01-C02-F06,2025-01-30,refino,,1880.6,7.84,0.34,10.38,0.882,0.434,0.351,0.167,0.03
PAD-01-C02-F06-M02,PAD-01-C02-F06,2025-01-30,ils,PAD-01-C02-F03,1856.7,7.74,2.749,8.0,2.796,1.658,0.809,0.214,0.135
PAD-01-C02-F06-M03,PAD-01-C02-F06,2025-01-30,ils,PAD-01-C02-F02,1990.8,8.3,3.06,8.95,1.609,0.724,0.381,0.18,0.202
PAD-01-C02-F06-M04,PAD-01-C02-F06,2025-01-30,ils,PAD-01-C02-F02,1817.8,7.57,2.531,8.08,1.604,0.631,0.622,0.188,0.222
PAD-01-C02-F06-M05,PAD-01-C02-F06,2025-01-30,ils,PAD-01-C02-F02,2030.1,8.46,2.026,5.3,2.454,1.286,1.064,0.211,0.282
PAD-01-C02-F06-M06,PAD-01-C02-F06,2025-01-30,ils,PAD-01-C02-F02,1847.5,7.7,1.339,7.42,2.412,0.923,0.745,0.443,0.246
PAD-01-C02-F06-M07,PAD-01-C02-F06,2025-01-30,ils,PAD-01-C02-F03,2096.5,8.74,2.55,6.21,2.277,1.074,1.02,0.336,0.061
PAD-01-C02-F06-M08,PAD-01-C02-F06,2025-01-30,ils,PAD-01-C02-F02,2060.4,8.58,2.138,7.26,3.836,2.062,0.469,0.235,0.299
PAD-01-C02-F06-M09,PAD-01-C02-F06,2025-01-30,ils,PAD-01-C02-F01,1814.5,7.56,1.083,4.3,3.426,1.634,0.478,0.383,0.243
PAD-01-C02-F06-M10,PAD-01-C02-F06,2025-01-30,ils,PAD-01-C02-F03,2079.6,8.67,1.743,5.3,2.062,0.856,0.371,0.33,0.11
PAD-01-C02-F06-M01,PAD-01-C02-F06,2025-01-31,refino,,2008.7,8.37,0.358,9.68,0.84,0.429,0.369,0.184,0.03
PAD-01-C02-F06-M02,PAD-01-C02-F06,2025-01-31,ils,PAD-01-C02-F03,2182.7,9.09,2.014,8.16,1.924,0.645,1.012,0.298,0.071
PAD-01-C02-F06-M03,PAD-01-C02-F06,2025-01-31,ils,PAD-01-C02-F02,1828.7,7.62,2.215,7.77,1.528,0.635,0.541,0.298,0.296
PAD-01-C02-F06-M04,PAD-01-C02-F06,2025-01-31,ils,PAD-01-C02-F02,1936.2,8.07,2.399,8.38,3.297,1.752,0.479,0.305,0.285
PAD-01-C02-F06-M05,PAD-01-C02-F06,2025-01-31,ils,PAD-01-C02-F02,1913.9,7.97,1.752,4.4,2.954,1.337,1.088,0.289,0.198
PAD-01-C02-F06-M06,PAD-01-C02-F06,2025-01-31,ils,PAD-01-C02-F02,2061.6,8.59,2.746,8.99,1.987,0.777,0.948,0.319,0.144
PAD-01-C02-F06-M07,PAD-01-C02-F06,2025-01-31,ils,PAD-01-C02-F03,1867.0,7.78,1.815,8.71,2.894,1.526,0.55,0.305,0.096
PAD-01-C02-F06-M08,PAD-01-C02-F06,2025-01-31,ils,PAD-01-C02-F02,2015.1,8.4,1.37,8.18,1.822,0.988,0.363,0.468,0.261
PAD-01-C02-F06-M09,PAD-01-C02-F06,2025-01-31,ils,PAD-01-C02-F01,2068.4,8.62,2.672,5.96,3.99,1.202,0.343,0.387,0.199
PAD-01-C02-F06-M10,PAD-01-C02-F06,2025-01-31,ils,PAD-01-C02-F03,1894.3,7.89,1.967,6.99,2.531,0.807,0.332,0.277,0.169
PAD-01-C02-F06-M01,PAD-01-C02-F06,2025-02-01,refino,,2072.5,8.64,0.34,9.58,0.955,0.437,0.373,0.161,0.032
PAD-01-C02-F06-M02,PAD-01-C02-F06,2025-02-01,ils,PAD-01-C02-F03,1846.4,7.69,1.999,5.1,2.567,1.486,0.533,0.171,0.069
PAD-01-C02-F06-M03,PAD-01-C02-F06,2025-02-01,ils,PAD-01-C02-F02,1868.0,7.78,2.957,5.05,3.88,1.498,0.525,0.429,0.2
PAD-01-C02-F06-M04,PAD-01-C02-F06,2025-02-01,ils,PAD-01-C02-F02,1972.9,8.22,1.435,7.55,3.068,1.792,1.167,0.34,0.12
PAD-01-C02-F06-M05,PAD-01-C02-F06,2025-02-01,ils,PAD-01-C02-F02,2148.3,8.95,1.437,7.01,1.946,0.853,0.439,0.496,0.092
PAD-01-C02-F06-M06,PAD-01-C02-F06,2025-02-01,ils,PAD-01-C02-F02,2030.2,8.46,1.735,8.63,3.78,2.111,0.846,0.251,0.213
PAD-01-C02-F06-M07,PAD-01-C02-F06,2025-02-01,ils,PAD-01-C02-F03,1825.0,7.6,1.027,6.43,2.46,1.377,0.945,0.465,0.07
PAD-01-C02-F06-M08,PAD-01-C02-F06,2025-02-01,ils,PAD-01-C02-F02,2075.4,8.65,2.336,4.0,1.637,0.972,0.52,0.149,0.195
PAD-01-C02-F06-M09,PAD-01-C02-F06,2025-02-01,ils,PAD-01-C02-F01,1841.8,7.67,2.623,5.86,3.38,1.474,0.996,0.347,0.235
PAD-01-C02-F06-M10,PAD-01-C02-F06,2025-02-01,ils,PAD-01-C02-F03,2149.1,8.95,2.459,5.6,3.11,1.208,0.676,0.2,0.197
PAD-01-C02-F06-M01,PAD-01-C02-F06,2025-02-02,refino,,1866.1,7.78,0.339,10.3,0.938,0.468,0.393,0.191,0.032
PAD-01-C02-F06-M02,PAD-01-C02-F06,2025-02-02,ils,PAD-01-C02-F03,1792.7,7.47,1.797,5.01,2.914,1.413,1.157,0.475,0.066
PAD-01-C02-F06-M03,PAD-01-C02-F06,2025-02-02,ils,PAD-01-C02-F02,2090.1,8.71,2.163,8.34,1.521,0.678,0.618,0.299,0.237
PAD-01-C02-F06-M04,PAD-01-C02-F06,2025-02-02,ils,PAD-01-C02-F02,2076.0,8.65,1.573,4.77,2.856,1.516,1.199,0.1,0.123
PAD-01-C02-F06-M05,PAD-01-C02-F06,2025-02-02,ils,PAD-01-C02-F02,2120.8,8.84,2.299,4.52,2.046,0.838,1.198,0.326,0.153
PAD-01-C02-F06-M06,PAD-01-C02-F06,2025-02-02,ils,PAD-01-C02-F02,2067.1,8.61,1.832,5.61,1.828,0.849,1.037,0.304,0.297
PAD-01-C02-F06-M07,PAD-01-C02-F06,2025-02-02,ils,PAD-01-C02-F03,2044.6,8.52,2.352,6.53,1.697,1.008,1.077,0.162,0.295
PAD-01-C02-F06-M08,PAD-01-C02-F06,2025-02-02,ils,PAD-01-C02-F02,1857.6,7.74,1.178,6.35,2.059,0.67,0.535,0.248,0.184
PAD-01-C02-F06-M09,PAD-01-C02-F06,2025-02-02,ils,PAD-01-C02-F01,2154.9,8.98,2.267,8.99,2.982,1.651,0.777,0.22,0.3
PAD-01-C02-F06-M10,PAD-01-C02-F06,2025-02-02,ils,PAD-01-C02-F03,2056.5,8.57,3.388,7.2,1.55,0.8,1.192,0.345,0.213
PAD-01-C02-F06-M01,PAD-01-C02-F06,2025-02-03,refino,,2147.6,8.95,0.364,10.07,0.915,0.406,0.398,0.169,0.028
PAD-01-C02-F06-M02,PAD-01-C02-F06,2025-02-03,ils,PAD-01-C02-F03,2155.9,8.98,1.652,4.73,3.976,1.216,0.923,0.256,0.255
PAD-01-C02-F06-M03,PAD-01-C02-F06,2025-02-03,ils,PAD-01-C02-F02,1817.5,7.57,1.793,5.21,1.816,0.861,0.585,0.258,0.214
PAD-01-C02-F06-M04,PAD-01-C02-F06,2025-02-03,ils,PAD-01-C02-F02,1820.7,7.59,2.993,5.99,2.157,1.174,0.519,0.353,0.099
PAD-01-C02-F06-M05,PAD-01-C02-F06,2025-02-03,ils,PAD-01-C02-F02,2013.5,8.39,2.001,8.31,2.497,1.262,1.184,0.101,0.072
PAD-01-C02-F06-M06,PAD-01-C02-F06,2025-02-03,ils,PAD-01-C02-F02,2018.5,8.41,1.62,4.03,3.86,1.488,1.197,0.184,0.281
PAD-01-C02-F06-M07,PAD-01-C02-F06,2025-02-03,ils,PAD-01-C02-F03,1792.6,7.47,2.509,7.72,3.235,1.733,1.08,0.236,0.2
PAD-01-C02-F06-M08,PAD-01-C02-F06,2025-02-03,ils,PAD-01-C02-F02,2074.9,8.65,3.144,4.12,1.562,0.934,0.412,0.203,0.12
PAD-01-C02-F06-M09,PAD-01-C02-F06,2025-02-03,ils,PAD-01-C02-F01,1954.8,8.15,2.857,8.69,2.862,1.351,0.658,0.339,0.06
PAD-01-C02-F06-M10,PAD-01-C02-F06,2025-02-03,ils,PAD-01-C02-F03,2005.0,8.35,3.32,7.89,2.467,1.323,0.521,0.385,0.113
PAD-01-C02-F06-M01,PAD-01-C02-F06,2025-02-04,refino,,1889.3,7.87,0.344,10.09,0.897,0.395,0.338,0.168,0.03
PAD-01-C02-F06-M02,PAD-01-C02-F06,2025-02-04,ils,PAD-01-C02-F03,1812.9,7.55,2.058,8.19,3.701,1.428,0.989,0.394,0.226
PAD-01-C02-F06-M03,PAD-01-C02-F06,2025-02-04,ils,PAD-01-C02-F02,2118.4,8.83,3.138,7.02,3.311,1.009,0.43,0.128,0.124
PAD-01-C02-F06-M04,PAD-01-C02-F06,2025-02-04,ils,PAD-01-C02-F02,1883.4,7.85,3.274,5.41,1.76,0.732,0.715,0.438,0.179
PAD-01-C02-F06-M05,PAD-01-C02-F06,2025-02-04,ils,PAD-01-C02-F02,1832.7,7.64,1.881,8.68,3.942,1.833,0.763,0.173,0.132
